Time,Total Velocity,Altitude,pogr_speed,pogr_altitude
263,652.200329629658,24271.370036814435,3.847860853295109,11.712196848317753
264,660.7360046597016,24617.393902999043,3.8810601972770593,11.789213731161151
265,669.3292828648105,24967.380686879136,3.9142840174227547,11.866562872617274
266,675.8731511102461,25270.687178590193,3.935263364976675,11.92033996062299
267,678.5566867683254,25390.001678434375,3.9336597578237167,11.88678244740689
268,681.2663855902555,25509.789266992026,3.932199796229187,11.85355861969005
269,683.9909419820585,25630.055633877615,3.9308166402724893,11.820666417089754
270,686.7228434893925,25750.8029135885,3.9294663050359078,11.788102153439768
271,690.3154074745869,25906.495114552665,3.933010061515861,11.771521149346786
272,693.9418414042153,26062.974421673876,3.9366945110921043,11.755165757506507
